siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67032; Bernardvillé;204;194
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67227; Itterswiller;281;275
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67051; Blienschwiller;304;293
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67387; Reichsfeld;312;306
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67337; Nothalten;460;452
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67084; Dambach-la-Ville;1979;1930
246700827;CC du Bernstein et de l'Ungersberg;CC;4TX;5727;5563;164;7;67125; Epfig;2187;2113
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67187; Heidolsheim;476;473
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67195; Hessenheim;529;518
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67056; Bootzheim;564;561
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67277; Mackenheim;688;674
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67121; Elsenheim;795;781
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67360; Ohnenheim;848;825
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67011; Artolsheim;874;855
246700835;CC de Marckolsheim et Environs;CC;4TX;8960;8817;143;8;67281; Marckolsheim;4186;4130
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67038; Bietlenheim;269;267
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67252; Kurtzenhouse;921;917
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67156; Geudertheim;2297;2273
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67523; Weitbruch;2697;2662
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67169; Gries;2778;2754
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67529; Weyersheim;3134;3098
246700843;CC de la Basse-Zorn;CC;4TX;16528;16350;178;7;67205; Hrdt;4432;4379
246700884;CC Espace Rhénan;CC;4TX;16382;16237;145;4;67356; Offendorf;2041;2026
246700884;CC Espace Rhénan;CC;4TX;16382;16237;145;4;67194; Herrlisheim;4542;4509
246700884;CC Espace Rhénan;CC;4TX;16382;16237;145;4;67472; Soufflenheim;4710;4656
246700884;CC Espace Rhénan;CC;4TX;16382;16237;145;4;67106; Drusenheim;5089;5046
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67545; Witternheim;504;498
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67412; Rossfeld;794;785
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67192; Herbsheim;799;793
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67464; Sermersheim;809;802
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67246; Kogenheim;1064;1049
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67433; Sand;1148;1137
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67233; Kertzfeld;1287;1277
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67526; Westhouse;1392;1375
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67285; Matzenheim;1523;1377
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67216; Huttenheim;2509;2460
246700892;CC de Benfeld et environs;CC;4TX;17179;16813;366;11;67028; Benfeld;5350;5260
246700918;CC de la Sommerau;CC;4TX;1004;984;20;3;67431; Salenthal;212;208
246700918;CC de la Sommerau;CC;4TX;1004;984;20;3;67041; Birkenwald;289;281
246700918;CC de la Sommerau;CC;4TX;1004;984;20;3;67004; Allenwiller;503;495
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67221; Ingolsheim;294;285
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67344; Oberhoffen-lès-Wissembourg;321;306
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67416; Rott;502;484
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67075; Climbach;523;518
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67479; Steinseltz;649;634
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67213; Hunspach;684;669
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67074; Cleebourg;689;673
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67104; Drachenbronn-Birlenbach;976;963
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67400; Riedseltz;1151;1125
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67451; Schleithal;1474;1438
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67351; Seebach;1791;1752
246700926;CC du Pays de Wissembourg;CC;4TX;17312;16855;457;12;67544; Wissembourg;8258;8008
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67134; Eschwiller;168;165
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67488; Thal-Drulingen;167;165
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67241; Kirrberg;172;171
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67396; Rexingen;193;192
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67386; Rauwiller;213;209
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67274; Lorentzen;215;211
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67369; Ottwiller;221;217
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67159; Grlingen;245;239
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67385; Ratzwiller;254;253
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67013; Asswiller;267;264
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67136; Eywiller;268;264
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67178; Gungwiller;299;297
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67017; Baerendorf;306;300
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67201; Hirschland;322;313
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67070; Burbach;320;319
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67091; Diedendorf;345;333
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67036; Bettwiller;345;337
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67552; Wolfskirchen;363;350
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67509; Volksberg;358;355
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67088; Dehlingen;394;386
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67002; Adamswiller;416;393
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67029; Berg;402;397
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67111; Durstel;404;400
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67467; Siewiller;425;411
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67071; Bust;448;441
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67528; Weyer;554;545
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67522; Weislingen;583;568
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67278; Mackwiller;628;613
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67514; Waldhambach;676;668
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67072; Butten;683;670
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67105; Drulingen;1483;1453
246700942;CC de l'Alsace Bossue;CC;4TX;13808;13541;267;32;67095; Diemeringen;1671;1642
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67402; Ringeldorf;85;83
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67225; Issenhausen;95;94
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67444; Scherlenheim;113;112
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67560; Zbersdorf;188;181
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67166; Grassendorf;188;182
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67153; Geiswiller;211;210
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67207; Hohatzenheim;218;215
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67209; Hohfrankenheim;264;260
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67158; Gingsheim;325;317
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67270; Lixhausen;327;323
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67220; Ingenheim;366;360
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67058; Bossendorf;381;375
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67439; Schaffhouse-sur-Zorn;397;383
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67312; Mutzenhouse;424;419
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67530; Wickersheim-Wilshausen;445;433
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67297; Mittelhausen;554;550
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67287; Melsheim;585;581
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67107; Duntzenheim;591;587
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67293; Minversheim;608;606
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67534; Wilwisheim;669;662
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67516; Waltenheim-sur-Zorn;712;710
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67005; Alteckendorf;744;739
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67135; Ettendorf;819;797
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67539; Wingersheim;1143;1126
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67460; Schwindratzheim;1638;1619
246700959;CC du Pays de la Zorn;CC;4TX;15151;14960;191;26;67202; Hochfelden;3061;3036
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67094; Dieffenthal;250;244
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67505;La Vancelle;425;407
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67116; Ebersmunster;511;470
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67362; Orschwiller;578;564
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67019; Baldenheim;1075;1060
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67310; Mussig;1131;1088
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67239; Kintzheim;1540;1509
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67311; Muttersholtz;1908;1877
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67115; Ebersheim;1990;1952
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67445; Scherwiller;3000;2958
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67073; Châtenois;3893;3810
246700967;CC de Sélestat et Environs;CC;4TX;36138;35398;740;12;67462; Sélestat;19837;19459
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67210;Le Hohwald;478;469
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67060; Bourgheim;480;474
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67120; Eichhoffen;506;499
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67429; Saint-Pierre;604;598
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67295; Mittelbergheim;675;665
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67557; Zellwiller;737;725
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67164; Goxwiller;793;778
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67155; Gertwiller;914;897
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67189; Heiligenstein;996;974
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67481; Stotzheim;1048;1021
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67504; Valff;1362;1342
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67010; Andlau;1922;1844
246700975;CC du Piedmont-de-Barr;CC;4TX;17302;16885;417;13;67021; Barr;6787;6599
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67217; Ichtratzheim;294;292
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67054; Bolsenheim;422;418
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67501; Uttenheim;578;572
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67266; Limersheim;593;583
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67200; Hipsheim;809;775
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67438; Schaeffersheim;801;794
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67364; Osthouse;969;955
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67197; Hindisheim;1389;1363
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67336; Nordhouse;1553;1537
246700983;CC du Pays d'Erstein;CC;4TX;17143;16881;262;10;67130; Erstein;9735;9592
246701015;CC Rhin Moder;CC;TPU;3661;3642;19;3;67476; Stattmatten;663;657
246701015;CC Rhin Moder;CC;TPU;3661;3642;19;3;67082; Dalhunden;969;962
246701015;CC Rhin Moder;CC;TPU;3661;3642;19;3;67465; Sessenheim;2029;2023
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67249; Krautwiller;194;192
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67100; Donnenheim;261;257
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67417; Rottelsheim;324;322
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67039; Bilwisheim;428;426
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67361; Olwisheim;498;486
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67298; Mittelschaeffolsheim;491;490
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67033; Bernolsheim;531;517
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67250; Kriegsheim;716;706
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67301; Mommenheim;1836;1803
246701031;CC de la Région de Brumath;CC;4TX;15129;14936;193;10;67067; Brumath;9850;9737
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67461; Schwobsheim;245;243
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67053; Bsenbiesen;304;296
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67398; Richtolsheim;360;355
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67453; Schnau;536;525
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67422; Saasenheim;587;567
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67040; Bindernheim;859;846
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67486; Sundhouse;1373;1356
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67547; Wittisheim;1952;1923
246701049;CC du Grand Ried;CC;4TX;8709;8473;236;9;67196; Hilsenheim;2493;2362
246701056;CC Gambsheim - Kilstett;CC;4TX;6632;6582;50;2;67237; Kilstett;2280;2270
246701056;CC Gambsheim - Kilstett;CC;4TX;6632;6582;50;2;67151; Gambsheim;4352;4312
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67016; Avolsheim;760;746
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67473; Soultz-les-Bains;799;784
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67554; Wolxheim;875;854
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67127; Ergersheim;1038;1023
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67008; Altorf;1185;1170
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67098; Dinsheim-sur-Bruche;1337;1316
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67080; Dachstein;1458;1439
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67168; Gresswiller;1467;1443
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67108; Duppigheim;1564;1552
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67128; Ernolsheim-Bruche;1604;1580
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67101; Dorlisheim;2407;2378
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67112; Duttlenheim;2789;2765
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67313; Mutzig;5970;5898
246701064;CC de la Région de Molsheim - Mutzig;CC;4TX;32796;32330;466;14;67300; Molsheim;9543;9382
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67279; Maennolsheim;177;173
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67258; Landersheim;185;180
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67380; Printzheim;215;213
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67006; Altenheim;220;217
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67145; Friedolsheim;236;231
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67527; Westhouse-Marmoutier;256;253
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67269; Littenheim;270;269
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67553; Wolschheim;312;308
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67162; Gottesheim;341;338
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67149; Furchhausen;389;373
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67161; Gottenhouse;386;373
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67391; Reinhardsmunster;449;444
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67117; Eckartswiller;488;475
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67423; Saessolsheim;498;489
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67515; Waldolwisheim;548;537
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67425; Saint-Jean-Saverne;610;592
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67129; Ernolsheim-lès-Saverne;610;600
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67185; Hattmatt;641;632
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67179; Haegen;654;636
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67489; Thal-Marmoutier;736;719
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67366; Ottersthal;767;745
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67275; Lupstein;782;770
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67367; Otterswiller;1353;1314
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67478; Steinbourg;1983;1963
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67302; Monswiller;2102;2076
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67089; Dettwiller;2690;2637
246701072;CC de la Région de Saverne;CC;TPU;30075;29464;611;27;67437; Saverne;12177;11907
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67223; Innenheim;1038;1027
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67329; Niedernai;1268;1243
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67286; Meistratzheim;1381;1362
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67031; Bernardswiller;1426;1387
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67248; Krautergersheim;1613;1591
246701080;CC du Pays de Sainte-Odile;CC;4TX;18230;17619;611;6;67348; Obernai;11504;11009
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67536; Windstein;167;164
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67502; Uttenhoffen;181;176
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67415; Rothbach;498;490
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67292; Mietesheim;630;617
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67083; Dambach;774;755
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67358; Offwiller;827;821
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67558; Zinswiller;831;822
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67174; Gumbrechtshoffen;1248;1227
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67340; Oberbronn;1529;1506
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67176; Gundershoffen;3503;3462
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67291; Mertzwiller;3550;3497
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67324; Niederbronn-les-Bains;4484;4387
246701098;CC du Pays de Niederbronn-les-Bains;CC;TPU;23962;23536;426;13;67388; Reichshoffen;5740;5612
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67199; Hinsingen;91;91
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67047; Bissert;149;146
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67401; Rimsdorf;268;262
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67099; Domfessel;305;300
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67456; Schopperten;397;391
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67009; Altwiller;421;411
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67508; Vllerdingen;433;428
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67183; Harskirchen;859;842
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67435; Sarrewerden;982;953
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67355; Oermingen;1247;1228
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67234; Keskastel;1539;1506
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67191; Herbitzheim;1957;1914
246701114;CC du Pays Sarre Union;CC;4TX;11921;11657;264;13;67434; Sarre-Union;3273;3185
246701130;CC Ackerland;CC;TPU;4911;4847;64;5;67181; Handschuheim;306;303
246701130;CC Ackerland;CC;TPU;4911;4847;64;5;67214; Hurtigheim;501;496
246701130;CC Ackerland;CC;TPU;4911;4847;64;5;67382; Quatzenheim;764;750
246701130;CC Ackerland;CC;TPU;4911;4847;64;5;67150; Furdenheim;1133;1127
246701130;CC Ackerland;CC;TPU;4911;4847;64;5;67226; Ittenheim;2207;2171
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67346; Oberlauterbach;518;512
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67432; Salmbach;590;579
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67315; Neewiller-près-Lauterbourg;681;656
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67443; Scheibenhard;845;829
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67327; Niederlauterbach;924;900
246701163;CC de la Lauter;CC;4TX;5787;5667;120;6;67261; Lauterbourg;2229;2191
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67450; Schirrhoffen;689;683
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67407; Rohrwiller;1599;1591
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67230; Kaltenhouse;2115;2106
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67449; Schirrhein;2156;2130
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67345; Oberhoffen-sur-Moder;3137;3101
246701189;CC de Bischwiller;CC;4TX;22645;22441;204;6;67046; Bischwiller;12949;12830
246701197;CC Les Châteaux;CC;TPU;6619;6539;80;5;67363; Osthoffen;795;791
246701197;CC Les Châteaux;CC;TPU;6619;6539;80;5;67247; Kolbsheim;839;830
246701197;CC Les Châteaux;CC;TPU;6619;6539;80;5;67065; Breuschwickersheim;1228;1218
246701197;CC Les Châteaux;CC;TPU;6619;6539;80;5;67182; Hangenbieten;1495;1476
246701197;CC Les Châteaux;CC;TPU;6619;6539;80;5;67001; Achenheim;2262;2224
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67102; Dossenheim-Kochersberg;213;210
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67542; Wintzenheim-Kochersberg;275;272
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67406; Rohr;284;277
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67138; Fessenheim-le-Bas;453;451
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67163; Gougenheim;477;465
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67236; Kienheim;582;569
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67109; Durningen;609;598
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67253; Kuttolsheim;660;650
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67228; Neugartheim-Ittlenheim;695;687
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67548; Wiwersheim;700;692
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67374; Pfettisheim;798;787
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67532; Willgottheim;1078;1072
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67173; Griesheim-sur-Souffel;1167;1140
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67452; Schnersheim;1206;1193
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67375; Pfulgriesheim;1296;1267
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67097; Dingsheim;1305;1284
246701205;CC du Kochersberg;CC;TPU;18205;17917;288;19;67485; Stutzheim-Offenheim;1532;1502
