siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_nom;insee;nom_com;ptot_com;pmun_com;pcap_com
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2629;Puisieux-et-Clanlieu;301;299;2
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2650;Rocquigny;399;392;7
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2652;Rogny;118;116;2
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2657;Rougeries;243;241;2
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2668;Sains-Richaumont;975;951;24
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2670;Saint-Algis;150;146;4
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2681;Saint-Gobert;324;320;4
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2688;Saint-Pierre-lès-Franqueville;63;60;3
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2725;Sommeron;125;122;3
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2728;Sorbais;292;286;6
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2731;Le Sourd;154;152;2
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2740;Thenailles;295;284;11
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2759;La Vallée-au-Blé;342;342;0
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2789;Vervins;2861;2653;208
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2823;Voharies;80;78;2
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2826;Voulpaix;378;368;10
240200444;CC THIERACHE DU CENTRE;CC;4TX;28511;27366;1145;68;2832;Wiège-Faty;207;200;7
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2298;Etreux;1688;1670;18
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2358;Grougis;351;350;1
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2366;Hannapes;284;278;6
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2476;Mennevret;662;653;9
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2488;Molain;152;151;1
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2569;Oisy;428;416;12
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2647;Ribeauville;75;74;1
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2683;Saint-Martin-Rivière;122;119;3
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2760;La Vallée-Mulâtre;146;145;1
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2769;Vaux-Andigny;912;902;10
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2779;Vénérolles;271;265;6
240200451;CC THIERACHE D'AUMALE;CC;4TX;6137;6049;88;12;2830;Wassigny;1046;1026;20
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2004;Agnicourt-et-Séchelles;211;211;0
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2027;Assis-sur-Serre;273;266;7
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2039;Autremencourt;164;162;2
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2046;Barenton-Bugny;542;533;9
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2047;Barenton-Cel;136;133;3
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2048;Barenton-sur-Serre;110;109;1
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2096;Bois-lès-Pargny;173;172;1
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2101;Bosmont-sur-Serre;192;190;2
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2156;Chalandry;224;222;2
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2169;Châtillon-lès-Sons;88;88;0
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2180;Chéry-lès-Pouilly;660;645;15
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2194;Cilly;246;246;0
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2231;Couvron-et-Aumencourt;1691;815;876
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2237;Crécy-sur-Serre;1590;1550;40
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2248;Cuirieux;145;143;2
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2261;Dercy;405;399;6
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2283;Erlon;303;300;3
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2338;Froidmont-Cohartille;216;209;7
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2353;Grandlup-et-Fay;328;325;3
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2460;Marcy-sous-Marle;240;233;7
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2468;Marle;2575;2529;46
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2480;Mesbrecourt-Richecourt;293;289;4
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2493;Monceau-le-Waast;232;230;2
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2513;Montigny-le-Franc;197;192;5
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2516;Montigny-sous-Marle;63;62;1
240200469;CC DU PAYS DE LA SERRE;CC;4TX;16037;14861;1176;42;2517;Montigny-sur-Crécy;315;312;3
