siren;nom;nature;fiscalite;ptot;nb_com;insee;nom_com;ptot_com;pmun_com
246800593;CC du Pays du Ried Brun;CC;4TX;5819;7;68143;Holtzwihr;1091;1064
246800593;CC du Pays du Ried Brun;CC;4TX;5819;7;68095;Fortschwihr;1184;1170
246800601;CC de Cernay et environs;CC;4TX;15090;4;68322;Steinbach;1290;1272
246800601;CC de Cernay et environs;CC;4TX;15090;4;68342;Uffholtz;1403;1385
246800601;CC de Cernay et environs;CC;4TX;15090;4;68359;Wattwiller;1607;1593
246800601;CC de Cernay et environs;CC;4TX;15090;4;68063;Cernay;10790;10439
246800619;CA Mulhouse Sud Alsace;CA;TPU;124498;5;68070;Didenheim;1780;1758
246800619;CA Mulhouse Sud Alsace;CA;TPU;124498;5;68384;Zillisheim;2386;2354
246800619;CA Mulhouse Sud Alsace;CA;TPU;124498;5;68218;Morschwiller-le-Bas;2661;2606
246800619;CA Mulhouse Sud Alsace;CA;TPU;124498;5;68195;Lutterbach;5669;5581
246800619;CA Mulhouse Sud Alsace;CA;TPU;124498;5;68224;Mulhouse;112002;110000
246800635;CC des Collines;CC;TPU;22531;6;68055;Bruebach;965;953
246800635;CC des Collines;CC;TPU;22531;6;68386;Zimmersheim;1044;1024
246800635;CC des Collines;CC;TPU;22531;6;68084;Eschentzwiller;1265;1244
246800635;CC des Collines;CC;TPU;22531;6;68093;Flaxlanden;1268;1254
246800635;CC des Collines;CC;TPU;22531;6;68056;Brunstatt;5620;5536
246800635;CC des Collines;CC;TPU;22531;6;68271;Riedisheim;12369;12099
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68190;Lucelle;48;47
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68243;Oberlarg;145;143
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68025;Bendorf;205;202
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68181;Levoncourt;229;225
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68165;Kiffis;240;236
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68034;Bettlach;288;288
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68184;Liebsdorf;294;289
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68194;Lutter;301;297
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68186;Ligsdorf;305;297
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68187;Linsdorf;305;305
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68035;Biederthal;311;308
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68312;Sondersdorf;322;317
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68067;Courtavon;329;326
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68373;Winkel;338;334
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68092;Fislis;394;386
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68049;Bouxwiller;417;415
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68169;Koestlach;421;417
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68380;Wolschwiller;439;430
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68074;Durlinsdorf;497;493
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68259;Raedersdorf;511;505
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68347;Vieux-Ferrette;533;526
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68212;Moernach;541;536
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68248;Oltingue;770;765
246800643;CC du Jura Alsacien;CC;4TX;9223;24;68090;Ferrette;1040;1020
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68183;Liebenswiller;187;184
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68168;Knoeringue;267;266
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68121;Hagenthal-le-Haut;421;410
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68264;Ranspach-le-Haut;421;414
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68208;Michelbach-le-Haut;488;479
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68232;Neuwiller;513;506
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68362;Wentzwiller;559;554
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68263;Ranspach-le-Bas;620;614
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68094;Folgensbourg;642;633
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68207;Michelbach-le-Bas;737;724
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68013;Attenschwiller;852;836
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68120;Hagenthal-le-Bas;1015;1001
246800650;CC de la Porte du Sundgau;CC;4TX;7784;13;68182;Leymen;1062;1055
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68219;Mortzwiller;257;252
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68361;Wegscheid;311;304
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68308;Sickert;322;317
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68233;Niederbruck;375;369
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68073;Dolleren;400;397
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68239;Oberbruck;485;475
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68275;Rimbach-près-Masevaux;508;503
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68314;Soppe-le-Haut;525;517
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68307;Sewen;536;530
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68313;Soppe-le-Bas;590;588
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68167;Kirchberg;849;843
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68179;Lauw;941;928
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68115;Guewenheim;1188;1176
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68059;Burnhaupt-le-Bas;1197;1187
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68304;Sentheim;1394;1378
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68060;Burnhaupt-le-Haut;1520;1505
246800676;CC de la Vallée de la Doller et du Soultzach;CC;4TX;14756;17;68201;Masevaux;3358;3329
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68198;Magstatt-le-Haut;228;227
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68382;Zaessingue;259;257
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68327;Stetten;274;274
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68353;Wahlbach;325;323
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68054;Brinckheim;332;328
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68197;Magstatt-le-Bas;418;414
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68103;Geispitzen;429;418
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68170;Koetzingue;501;491
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68160;Kappelen;503;499
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68357;Waltenheim;514;505
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68324;Steinbrunn-le-Haut;543;539
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68323;Steinbrunn-le-Bas;651;645
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68265;Rantzwiller;762;758
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68132;Helfrantzkirch;769;760
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68341;Uffheim;871;860
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68301;Schlierbach;944;930
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68174;Landser;1725;1687
246800684;CC du Pays de Sierentz;CC;4TX;12521;18;68309;Sierentz;2473;2442
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68254;Petit-Landau;604;592
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68238;Niffer;668;657
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68144;Hombourg;876;863
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68064;Chalampé;984;966
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68020;Bantzenheim;1593;1572
246800700;CC Porte de France - Rhin Sud;CC;TPU;6675;6;68253;Ottmarsheim;1950;1926
246900229;CC de l'Agglomération de Villefranche;CC;4TX;46976;4;69013;Arnas;3180;3106
246900229;CC de l'Agglomération de Villefranche;CC;4TX;46976;4;69115;Limas;4232;4151
246900229;CC de l'Agglomération de Villefranche;CC;4TX;46976;4;69092;Gleizé;8351;8050
246900229;CC de l'Agglomération de Villefranche;CC;4TX;46976;4;69264;Villefranche-sur-Saône;31213;30095
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69153;Poleymieux-au-Mont-d'Or;1090;849
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69071;Curis-au-Mont-d'Or;905;897
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69233;Saint-Romain-au-Mont-d'Or;1143;1090
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69168;Rochetaillée-sur-Saône;1140;1134
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69085;Fleurieu-sur-Saône;1299;1286
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69293;Sathonay-Village;1705;1693
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69033;Cailloux-sur-Fontaines;2191;2172
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69296;Solaize;2288;2256
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69284;Montanay;2419;2335
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69207;Saint-Germain-au-Mont-d'Or;2405;2385
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69068;Couzon-au-Mont-d'Or;2617;2609
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69003;Albigny-sur-Saône;2686;2673
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69087;Fontaines-Saint-Martin;2742;2721
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69116;Limonest;2848;2733
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69127;Marcy-l'Etoile;3167;3091
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69250;La Tour-de-Salvagny;3460;3402
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69063;Collonges-au-Mont-d'Or;3475;3420
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69046;Charly;3964;3874
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69260;Vernaison;4030;4000
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69292;Sathonay-Camp;4511;4326
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69044;Charbonnières-les-Bains;4450;4377
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69278;Genay;4700;4657
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69205;Saint-Genis-les-Ollières;4800;4743
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69040;Champagne-au-Mont-d'Or;4997;4955
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69279;Jonage;5398;5363
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69191;Saint-Cyr-au-Mont-d'Or;5526;5367
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69194;Saint-Didier-au-Mont-d'Or;6224;6154
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69088;Fontaines-sur-Saône;6804;6720
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69142;La Mulatière;6858;6732
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69143;Neuville-sur-Saône;7114;7062
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69072;Dardilly;8220;7586
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69069;Craponne;8075;8002
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69100;Irigny;8465;8330
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69276;Feyzin;8557;8469
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69271;Chassieu;9340;9045
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69273;Corbas;9309;9259
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69152;Pierre-Bénite;10015;9963
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69283;Mions;10347;10283
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69089;Francheville;11431;11324
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69199;Saint-Fons;15730;15671
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69244;Tassin-la-Demi-Lune;16133;15977
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69081;Ecully;18774;17973
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69204;Saint-Genis-Laval;19790;19215
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69202;Sainte-Foy-lès-Lyon;21449;21191
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69275;Décines-Charpieu;24324;24193
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69149;Oullins;25478;25183
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69282;Meyzieu;28238;28009
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69286;Rillieux-la-Pape;28740;28360
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69029;Bron;38058;37345
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69256;Vaulx-en-Velin;39466;39154
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69290;Saint-Priest;41213;40973
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69034;Caluire-et-Cuire;41667;41220
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69259;Vénissieux;56487;56059
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69266;Villeurbanne;127299;123821
246900245;CU du Grand Lyon;CU;TPU;1186748;55;69123;Lyon;453187;444369
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69280;Jons;1102;1094
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69299;Colombier-Saugnieu;2113;2083
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69285;Pusignan;3111;3098
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69288;Saint-Laurent-de-Mure;4725;4694
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69287;Saint-Bonnet-de-Mure;5622;5597
246900575;CC de l'Est Lyonnais;CC;TPU;27887;6;69277;Genas;11214;11140
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69041;La Chapelle-de-Mardore;160;157
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69130;Meaux-la-Montagne;168;163
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69164;Ranchal;274;267
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69247;Thel;298;293
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69128;Mardore;479;470
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69158;Pont-Trambouze;551;548
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69129;Marnand;577;569
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69169;Ronno;611;596
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69217;Saint-Just-d'Avray;688;631
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69240;Saint-Vincent-de-Reins;662;650
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69214;Saint-Jean-la-Bussière;897;862
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69070;Cublize;1061;1047
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69248;Thizy;2594;2480
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69025;Bourg-de-Thizy;2733;2668
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69066;Cours-la-Ville;4296;4241
246900583;CC du Pays d'Amplepuis Thizy;CC;TPU;21070;16;69006;Amplepuis;5021;4948
246900591;CC du Beaujolais - Val d'Azergues;CC;TPU;3169;3;69212;Saint-Jean-des-Vignes;382;381
246900591;CC du Beaujolais - Val d'Azergues;CC;TPU;3169;3;69020;Belmont-d'Azergues;616;613
246900591;CC du Beaujolais - Val d'Azergues;CC;TPU;3169;3;69121;Lozanne;2171;2157
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69125;Marcilly-d'Azergues;847;831
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69055;Les Chères;1081;1073
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69059;Civrieux-d'Azergues;1315;1299
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69049;Chasselay;2621;2590
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69163;Quincieux;2699;2657
246900609;CC Monts d'Or - Azergues;CC;TPU;11689;6;69117;Lissieu;3126;3090
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69183;Saint-Bonnet-le-Troncy;276;273
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69054;Chénelette;319;315
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69060;Claveisolles;649;552
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69037;Chambost-Allières;633;617
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69229;Saint-Nizier-d'Azergues;647;641
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69160;Poule-les-Echarmeaux;855;834
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69107;Lamure-sur-Azergues;1159;871
246900617;CC de la Haute Vallée d'Azergues;CC;TPU;5578;8;69093;Grandris;1040;1033
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69022;Bibost;403;395
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69057;Chevinay;480;471
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69144;Nuelles;513;503
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69216;Saint-Julien-sur-Bibost;513;507
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69173;Sarcey;796;784
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69083;Eveux;814;794
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69208;Saint-Germain-sur-l'Arbresle;1142;1123
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69067;Courzieu;1150;1134
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69032;Bully;1819;1739
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69177;Sourcieux-les-Mines;1781;1762
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69175;Savigny;1868;1795
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69021;Bessenay;1907;1830
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69171;Sain-Bel;1930;1919
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69231;Saint-Pierre-la-Palud;2014;1983
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69086;Fleurieux-sur-l'Arbresle;2044;2025
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69076;Dommartin;2405;2288
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69112;Lentilly;4771;4719
246900625;CC du Pays de l'Arbresle;CC;TPU;32325;18;69010;L'Arbresle;5975;5777
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69253;Tupin-et-Semons;447;441
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69236;Saint-Romain-en-Gier;515;512
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69252;Trèves;563;558
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69097;Les Haies;616;608
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69119;Longes;769;763
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69193;Saint-Cyr-sur-le-Rhône;1101;1077
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69080;Echalas;1161;1141
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69118;Loire-sur-Rhône;2142;2126
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69007;Ampuis;2206;2178
246900633;CC de la Région de Condrieu;CC;4TX;12995;10;69064;Condrieu;3475;3424
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69242;Taponas;579;572
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69198;Saint-Etienne-la-Varenne;617;608
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69108;Lancié;677;671
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69077;Dracé;726;717
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69145;Odenas;744;735
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69065;Corcelles-en-Beaujolais;767;745
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69036;Cercié;870;856
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69218;Saint-Lager;886;874
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69045;Charentay;1071;993
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69211;Saint-Jean-d'Ardières;2396;2275
246900641;CC du Beaujolais - Val de Saône;CC;4TX;15345;11;69019;Belleville;6012;5840
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69005;Ambérieux;432;427
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69126;Marcy;583;574
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69004;Alix;702;690
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69159;Pouilly-le-Monial;731;721
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69106;Lachassagne;789;769
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69047;Charnay;972;964
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69114;Liergues;1418;1337
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69122;Lucenay;1388;1368
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69140;Morancé;1706;1687
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69156;Pommiers;1846;1804
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69052;Chazay-d'Azergues;3942;3903
246900658;CC Beaujolais-Saône-Pierres Dorées;CC;TPU;19376;12;69009;Anse;4867;4744
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69172;Salles-Arbuissonnas-en-Beaujolais;642;629
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69257;Vaux-en-Beaujolais;781;766
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69215;Saint-Julien;783;768
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69151;Le Perréon;1036;1020
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69023;Blacé;1231;1205
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69197;Saint-Etienne-des-Oullières;1556;1519
246900674;CC Beaujolais-Vauxonne;CC;4TX;9934;7;69206;Saint-Georges-de-Reneins;3905;3832
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69224;Saint-Mamert;60;59
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69251;Trades;101;101
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69210;Saint-Jacques-des-Arrêts;117;112
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69016;Azolette;116;116
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69186;Saint-Clément-de-Vers;217;213
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69002;Aigueperse;233;232
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69185;Saint-Christophe;238;233
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69150;Ouroux;354;325
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69035;Cenves;338;328
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69182;Saint-Bonnet-des-Bruyères;391;384
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69161;Propières;504;419
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69209;Saint-Igny-de-Vers;563;553
246900682;CC du Haut-Beaujolais;CC;4TX;4139;13;69135;Monsols;907;895
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69098;Les Halles;340;333
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69138;Montromant;376;365
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69120;Longessaigne;515;511
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69187;Saint-Clément-les-Places;543;536
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69030;Brullioles;582;574
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69178;Souzy;590;578
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69263;Villechenève;619;610
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69038;Chambost-Longessaigne;725;714
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69031;Brussieu;837;752
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69203;Saint-Genis-l'Argentière;877;860
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69201;Sainte-Foy-l'Argentière;1186;1167
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69099;Haute-Rivoire;1187;1182
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69139;Montrottier;1412;1356
246900690;CC du Canton de Saint Laurent de Chamousset;CC;TPU;11607;14;69220;Saint-Laurent-de-Chamousset;1818;1703
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69181;Saint-Appolinaire;112;110
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69075;Dième;112;112
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69001;Affoux;248;248
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69073;Dareizé;377;370
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69008;Ancy;487;475
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69225;Saint-Marcel-l'Eclairé;524;508
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69188;Saint-Clément-sur-Valsonne;550;546
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69174;Les Sauvages;589;575
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69102;Joux;608;605
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69147;Les Olmes;673;662
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69254;Valsonne;727;714
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69223;Saint-Loup;880;864
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69234;Saint-Romain-de-Popey;1265;1203
246900708;CC du Pays de Tarare;CC;4TX;21331;16;69200;Saint-Forgeux;1371;1353
